ID_UC;Código UC;Informações Gerais;Nome da UC;Esfera Administrativa;Categoria de Manejo;Categoria IUCN;UF;Ano de Criação;Ano do ato legal mais recente;Ato Legal de Criação;Outros atos legais;Municípios Abrangidos;Plano de Manejo;Conselho Gestor;Órgão Gestor;Fonte da Área: (1 = SHP, 0 = Ato legal);Área soma biomas;Área soma Biomas Continental;Área Ato Legal de Criação;Bioma Área (ha);Amazônia;Caatinga;Cerrado;Mata Atlântica;Pampa;Pantanal;Área Marinha;Bioma declarado;% Além da linha de costa;Grupo;PI;US;Recortes (ha);Mar Territorial;Município Costeiro;Município Costeiro + Área Marinha;Programa/Projeto;Sítios do Patrimônio Mundial;Sítios Ramsar;Mosaico;WDPAID
1177;0000.00.1177;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO CACHOEIRA GRANDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;1997;1997;Portaria 171-N/1997 de 29/12/1997;Sem informação.;SILVA JARDIM (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;14;14;14;;0;0;0;14;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Mico-Leão-Dourado;555682854
1184;0000.00.1184;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SALTO MORATO;Federal;Reserva Particular do Patrimônio Natural;Category IV;PR;1994;1994;Portaria 132/94-N de 07/12/1994;Sem informação.;GUARAQUEÇABA (PR);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;818;818;819,18;;0;0;0;818;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;Reservas do Sudeste da Mata Atlântica;;Litoral de São Paulo;555600291
1285;0000.00.1285;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MITRA DO BISPO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MG;1999;1999;Portaria 97/99-N de 24/11/1999;Sem informação.;BOCAINA DE MINAS (MG);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;35;35;35;;0;0;0;35;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Mantiqueira;555682727
1431;0000.00.1431;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CARROULA;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2002;2003;Portaria 175 de 31/12/2002;Sem informação.;PRADO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;15;15;14,73;;0;0;0;15;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;Extremo Sul da Bahia;555600202
2141;0000.00.2141;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL NEIVA, PATRÍCIA, CLÁUDIA E ALEXANDRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RJ;2009;2009;Portaria 20 de 20/04/2009;Sem informação.;SILVA JARDIM (RJ);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;11;11;10,64;;0;0;0;11;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Mico-Leão-Dourado;555600203
2202;0000.00.2202;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RIO JARDIM;Federal;Reserva Particular do Patrimônio Natural;Category IV;BA;2007;2007;Portaria 20/2007 de 13/03/2007;Sem informação.;PORTO SEGURO (BA);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;7;7;6,93;;0;0;0;7;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;Extremo Sul da Bahia;555600297
2683;0000.27.2683;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SANTA FÉ;Estadual;Reserva Particular do Patrimônio Natural;Category IV;AL;2008;2009;Portaria 022/2008 de 21/11/2008;Sem informação.;TANQUE D'ARCA (AL);Não;Não;INSTITUTO DO MEIO AMBIENTE DE ALAGOAS - AL;1;18;18;17,61;;0;0;0;18;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Mico-Leão-Dourado;555600150
794;0000.28.0794;;ÁREA DE PROTEÇÃO AMBIENTAL DO MORRO DO URUBU;Estadual;Área de Proteção Ambiental;Category V;SE;1993;1993;Decreto 13.713 de 14/06/1993;Sem informação.;ARACAJU (SE);Não;Sim;SECRETARIA DE ESTADO DO DESENVOLVIMENTO URBANO E SUSTENTABILIDADE DE SERGIPE - SE;0;213;213;213;;0;0;0;213;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;Carioca;555682921
398;0000.31.0398;;PARQUE ESTADUAL SERRA DO ROLA MOÇA;Estadual;Parque;Category II;MG;1994;1994;Decreto 36071 de 27/09/1994;Sem informação.;BELO HORIZONTE (MG) - BRUMADINHO (MG) - IBIRITÉ (MG) - NOVA LIMA (MG);Sim;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;4.102;4.102;3941;;0;0;0;4.102;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Serra do Espinhaço;352053
413;0000.31.0413;;PARQUE ESTADUAL DO ITACOLOMI;Estadual;Parque;Category II;MG;1967;1967;Lei ordinária 4495 de 14/06/1967;Sem informação.;MARIANA (MG) - OURO PRETO (MG);Sim;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;5996,445491;5996,445491;7000;;0;0;0;5996,445491;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Serra do Espinhaço;15961
896;0000.31.0896;;FLORESTA ESTADUAL DO UAIMII;Estadual;Floresta;Category VI;MG;2003;2003;Decreto S/Nº de 21/10/2003;Sem informação.;OURO PRETO (MG);Sim;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;4.443;4.443;4398;;0;0;0;4.443;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Serra do Espinhaço;478520
2378;0000.31.2378;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL AVE LAVRINHA;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MG;2006;2006;Portaria 2 de 03/01/2006;Sem informação.;BOCAINA DE MINAS (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;0;49;49;49,05;;0;0;0;49;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;0;0;;;;Mantiqueira;555682961
2610;0000.31.2610;;MONUMENTO NATURAL ESTADUAL SERRA DA MOEDA;Estadual;Monumento Natural;Category III;MG;2010;2010;Decreto 45.472 de 21/10/2010;Sem informação.;ITABIRITO (MG) - MOEDA (MG);Não;Não;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;2.374;2.374;2372,56;;0;0;0;2.374;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Serra do Espinhaço;555576455
2621;0000.31.2621;;MONUMENTO NATURAL ESTADUAL DE ITATIAIA;Estadual;Monumento Natural;Category III;MG;2009;2009;Decreto 45179 de 21/09/2009;Sem informação.;OURO BRANCO (MG) - OURO PRETO (MG);Sim;Sim;INSTITUTO ESTADUAL DE FLORESTAS DE MINAS GERAIS - MG;1;3.217;3.217;3216,02;;0;0;0;3.217;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Serra do Espinhaço;555576446
1837;0000.33.1837;;ÁREA DE PROTEÇÃO AMBIENTAL DE SEPETIBA II;Estadual;Área de Proteção Ambiental;Category V;RJ;2004;2004;Decreto 36812 de 28/12/2004;Sem informação.;RIO DE JANEIRO (RJ);Não;Sim;INSTITUTO ESTADUAL DO AMBIENTE DO RIO DE JANEIRO - RJ;1;172;172;200;;0;0;0;172;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;Carioca;555576314
836;0000.35.0836;;PARQUE ESTADUAL DOS MANANCIAIS DE CAMPOS DO JORDÃO;Estadual;Parque;Category II;SP;1993;1993;Decreto 37539 de 27/09/1993;Sem informação.;CAMPOS DO JORDÃO (SP);Sim;Não;FUNDAÇÃO PARA CONSERVAÇÃO E A PRODUÇÃO FLORESTAL DO ESTADO DE SÃO PAULO - SP;1;517;517;502;;0;0;0;517;0;0;0;Mata Atlântica;0,00E+00;Proteção Integral;1;0;;0;0;0;;;;Mantiqueira;352040
521;0000.41.0521;;FLORESTA ESTADUAL DO PALMITO;Estadual;Floresta;Category VI;PR;1998;1998;Decreto 4.493 de 17/06/1998;Sem informação.;PARANAGUÁ (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;535;535;530;;0;0;0;535;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;;Litoral de São Paulo;555682895
524;0000.41.0524;;PARQUE ESTADUAL ROBERTO RIBAS LANGE;Estadual;Parque;Category II;PR;1994;1994;Decreto 4.267  de 21/11/1994;Sem informação.;ANTONINA (PR) - MORRETES (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;2.801;2.801;2698;;0;0;0;2.801;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;Litoral de São Paulo;555682911
528;0000.41.0528;;ESTAÇÃO ECOLÓGICA DA ILHA DO MEL;Estadual;Estação Ecológica;Category Ia;PR;1982;1982;Decreto 5.454 de 21/09/1982;Sem informação.;PARANAGUÁ (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;1;2.323;2.323;2.240;;0;0;0;2.323;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;Reservas do Sudeste da Mata Atlântica;;Litoral de São Paulo;555599932
531;0000.41.0531;;PARQUE ESTADUAL SERRA DA BAITACA;Estadual;Parque;Category II;PR;2002;2002;Decreto 5.765 de 05/06/2002;Sem informação.;PIRAQUARA (PR) - QUATRO BARRAS (PR);Não;Sim;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;3.008;3.008;3.053;;0;0;0;3.008;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Litoral de São Paulo;555682912
532;0000.41.0532;;PARQUE ESTADUAL PICO PARANÁ;Estadual;Parque;Category II;PR;2002;2006;Decreto 5.769 de 05/06/2002;Sem informação.;ANTONINA (PR) - CAMPINA GRANDE DO SUL (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;4.331;4.331;4333;;0;0;0;4.331;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;Litoral de São Paulo;555682907
540;0000.41.0540;;PARQUE ESTADUAL DO PICO MARUMBI;Estadual;Parque;Category II;PR;1990;1990;Decreto 7.300 de 24/09/1990;Sem informação.;MORRETES (PR) - PIRAQUARA (PR) - QUATRO BARRAS (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;2.342;2.342;2.342;;0;0;0;2.342;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;Reservas do Sudeste da Mata Atlântica;;Litoral de São Paulo;555682905
541;0000.41.0541;;PARQUE ESTADUAL DA GRACIOSA;Estadual;Parque;Category II;PR;1990;1990;Decreto 7302 de 24/09/1990;Sem informação.;MORRETES (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;1.147;1.147;1189;;0;0;0;1.147;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;Reservas do Sudeste da Mata Atlântica;;Litoral de São Paulo;555682898
1765;0455.33.1765;;PARQUE NATURAL MUNICIPAL DA SERRA DA CAPOEIRA GRANDE;Municipal;Parque;Category II;RJ;2002;2002;Decreto 21208 de 01/04/2002;Sem informação.;RIO DE JANEIRO (RJ);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ;1;21;21;21;;0;0;0;21;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;Carioca;478438
1802;0455.33.1802;;PARQUE NATURAL MUNICIPAL DA CIDADE;Municipal;Parque;Category II;RJ;2008;2008;Decreto 29538 de 03/07/2008;Sem informação.;RIO DE JANEIRO (RJ);Sim;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE E CLIMA DO RIO DE JANEIRO - RJ;1;47;47;47;;0;0;0;47;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;1;1;;;;Carioca;478446
3979;0515.33.3979;;ESTAÇÃO ECOLÓGICA MONTE DAS FLORES;Municipal;Estação Ecológica;Category Ia;RJ;2006;2006;Decreto 1654 de 05/06/2006;Sem informação.;SÃO JOSÉ DO VALE DO RIO PRETO (RJ);Não;Sim;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE SÃO JOSÉ DO VALE DO RIO PRETO - RJ;1;214;214;211,2;;0;0;0;214;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Mata Atlântica Central Fluminense;555682146
2731;1750.31.2731;;MONUMENTO NATURAL MUNICIPAL SERRA DA FERRUGEM;Municipal;Monumento Natural;Category III;MG;2007;2007;Lei orgânica 1903 de 15/06/2007;Sem informação.;CONCEIÇÃO DO MATO DENTRO (MG);Não;Não;SECRETARIA MUNICIPAL DE MEIO AMBIENTE DE CONCEIÇÃO DO MATO DENTRO - MG;1;867;867;867;;0;0;0;867;0;0;0;Mata Atlântica;0;Proteção Integral;1;0;;0;0;0;;;;Serra do Cipó;555576192
1135;0000.00.1135;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA SANTA HELENA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MS;2000;2000;Portaria 76 de 30/10/2000;Sem informação.;CORUMBÁ (MS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;4.183;4.183;4295,32;;0;0;0;0;0;4.183;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555682780
1218;0000.00.1218;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESTÂNCIA DOROCHÊ;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;1997;1997;Portaria 6 de 19/02/1997;Sem informação.;POCONÉ (MT);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;25.827;25.827;26518;;0;0;0;0;0;25.827;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;Complexo de Áreas de Conservação do Pantanal;;;555682773
1228;0000.00.1228;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JUBRAN;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;2002;2002;Portaria 50 de 18/04/2002;Sem informação.;CÁCERES (MT);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;36.231;36.231;35.531;;0;0;0;0;0;36.231;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555682763
1232;0000.00.1232;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PACULÂNDIA;Federal;Reserva Particular do Patrimônio Natural;Category IV;MS;2002;2002;Portaria 20/2002 de 05/02/2002;Sem informação.;CORUMBÁ (MS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;8.232;8.232;8232;;0;0;0;0;0;8.232;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555682680
1243;0000.00.1243;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ARARA AZUL;Federal;Reserva Particular do Patrimônio Natural;Category IV;MS;2002;2002;Portaria 51 de 18/04/2002;Sem informação.;CORUMBÁ (MS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;2.000;2.000;2000;;0;0;0;0;0;2.000;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555682553
1244;0000.00.1244;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CAPÃO BONITO;Federal;Reserva Particular do Patrimônio Natural;Category IV;MS;2001;2001;Portaria 55/2001 de 23/04/2001;Sem informação.;MARACAJU (MS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;684;684;684;;0;0;0;0;0;684;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555682549
2314;0000.00.2314;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA ECOLÓGICA SESC - PANTANAL;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;1997;1997;Portaria 71-N de 04/07/1997;Sem informação.;BARÃO DE MELGAÇO (MT);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;48.317;48.317;49485,72;;0;0;0;0;0;48.317;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555682777
423;0000.50.0423;;PARQUE ESTADUAL DO PANTANAL DO RIO NEGRO;Estadual;Parque;Category II;MS;2000;2000;Decreto 9.941 de 05/06/2000;Sem informação.;AQUIDAUANA (MS) - CORUMBÁ (MS);Sim;Não;INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS;1;77.906;77.906;78.302;;0;0;0;0;0;77.906;0;Pantanal;0;Proteção Integral;1;0;;0;0;0;GEF Terrestre-Estratégias de conservação, restauração e manejo para a biodiversidade da Caatinga, Pampa e Pantanal;;;;352021
3045;0000.50.3045;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PIONEIRA DO RIO PIQUIRI;Estadual;Reserva Particular do Patrimônio Natural;Category IV;MS;2013;2013;Resolução 013 de 30/07/2013;Sem informação.;CORUMBÁ (MS);Não;Não;INSTITUTO DE MEIO AMBIENTE DO MATO GROSSO DO SUL - MS;1;196;196;196;;0;0;0;0;0;196;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;;;555715665
1581;0320.50.1581;;PARQUE NATURAL MUNICIPAL DE PIRAPUTANGAS;Municipal;Parque;Category II;MS;2003;2003;Decreto 078 de 22/05/2003;Sem informação.;CORUMBÁ (MS);Sim;Não;SECRETARIA EXECUTIVA DE MEIO AMBIENTE DE CORUMBÁ - MS;1;1.262;1.262;1300;;0;0;0;0;0;1.262;0;Pantanal;0;Proteção Integral;1;0;;0;0;0;;;;;478452
1231;0000.00.1231;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA ECOLÓGICA SESC - PANTANAL;Federal;Reserva Particular do Patrimônio Natural;Category IV;MT;1998;1998;Portaria 151-N de 09/11/1998;Sem informação.;BARÃO DE MELGAÇO (MT);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;0;38.386;38.386;38.386;;0;0;0;0;0;38.386;0;Pantanal;0;Uso Sustentável;0;1;;0;0;0;;;SESC Pantanal;;555682778
496;0000.41.0496;;ÁREA DE PROTEÇÃO AMBIENTAL ESTADUAL GUARAQUEÇABA;Estadual;Área de Proteção Ambiental;Category V;PR;1992;1992;Decreto 1.228 de 27/03/1992;Sem informação.;GUARAQUEÇABA (PR);Não;Não;INSTITUTO AMBIENTAL DO PARANÁ - PR;0;174.140;174.140;191.595;;0;0;0;174.140;0;0;0;Mata Atlântica;0;Uso Sustentável;0;1;;0;1;1;;;ESEC Guaraqueçaba;Litoral de São Paulo;555682892
1103;0000.00.1103;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA DO CAPÃO GRANDE;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1998;1998;Portaria 98/98-N de 13/07/1998;Sem informação.;BARRA DO RIBEIRO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;9;9;9;;0;0;0;0;9;0;0;Pampa;0;Uso Sustentável;0;1;;0;1;1;;;;;555682467
1104;0000.00.1104;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL COSTA DO SERRO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2000;2000;Portaria 30 de 09/06/2000;Sem informação.;PORTO ALEGRE (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;8;8;8;;0;0;0;0;8;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682480
1105;0000.00.1105;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA IZABEL DO BUTUÍ;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1996;1996;Portaria 94/96-N de 25/10/1996;Sem informação.;SÃO BORJA (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;132;132;135;;0;0;0;0;132;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682725
1108;0000.00.1108;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL JARDIM DA PAZ;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2001;2001;Portaria 53 de 23/04/2001;Sem informação.;PORTO ALEGRE (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;2;2;2;;0;0;0;0;2;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682473
1110;0000.00.1110;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL GRANJA SÃO ROQUE - RESERVA DO PAREDÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1997;1997;Portaria 127/97-N de 27/10/1997;Sem informação.;SÃO FRANCISCO DE ASSIS (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;137;137;140;;0;0;0;0;137;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682479
1111;0000.00.1111;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL SÍTIO PORTO DA CAPELA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1995;1995;Portaria 62-N de 24/08/1995;Sem informação.;PORTO ALEGRE (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;14;14;14;;0;0;0;0;14;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682477
1113;0000.00.1113;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RESERVA PARTICULAR PROFESSOR DELMAR HARRY DOS REIS;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 47/99-N de 20/05/1999;Sem informação.;VIAMÃO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;10;10;10;;0;0;0;0;10;0;0;Pampa;0;Uso Sustentável;0;1;;0;1;1;;;;;555682469
1115;0000.00.1115;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL  FAZENDA CURUPIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 28/99-N de 11/03/1999;Sem informação.;PEDRO OSÓRIO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;99;99;100;;0;0;0;0;99;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682478
1116;0000.00.1116;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA CANELEIRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1996;1996;Portaria 51/96-N de 17/06/1996;Sem informação.;DOM PEDRITO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;44;44;45;;0;0;0;0;44;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682465
1117;0000.00.1117;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA BRANQUILHO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1996;1996;Portaria 49-N de 17/06/1996;Sem informação.;DOM PEDRITO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;13;13;13;;0;0;0;0;13;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682464
1120;0000.00.1120;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MARIANA PIMENTEL;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 6 de 01/02/1999;Sem informação.;MARIANA PIMENTEL (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;45;45;46;;0;0;0;0;45;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682476
1121;0000.00.1121;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL PONTAL DA BARRA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 80-N de 22/09/1999;Sem informação.;PELOTAS (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;65;65;65,33;;0;0;0;0;65;0;0;Pampa;0;Uso Sustentável;0;1;;0;1;1;;;;;555682832
1122;0000.00.1122;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL CHACARA SANANDUVA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 38/99-N de 16/04/1999;Sem informação.;VIAMÃO (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;3;3;3;;0;0;0;0;3;0;0;Pampa;0;Uso Sustentável;0;1;;0;1;1;;;;;555682470
1124;0000.00.1124;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL ESTÂNCIA SANTA RITA;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1998;1998;Portaria 167-N de 21/12/1998;Sem informação.;SANTA VITÓRIA DO PALMAR (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;336;336;340;;0;0;0;0;336;0;0;Pampa;0;Uso Sustentável;0;1;;0;1;1;;;;;555682472
1126;0000.00.1126;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL MINAS DO PAREDÃO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 94/99-N de 29/10/1999;Sem informação.;PIRATINI (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;15;15;15;;0;0;0;0;15;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682475
2108;0000.00.2108;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL FAZENDA ESPORA DE OURO;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;1999;1999;Portaria 08/99-N de 08/02/1999;Sem informação.;SÃO LUIZ GONZAGA (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;28;28;29;;0;0;0;0;28;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555682481
2195;0000.00.2195;;RESERVA PARTICULAR DO PATRIMÔNIO NATURAL RINCÃO DAS FLORES;Federal;Reserva Particular do Patrimônio Natural;Category IV;RS;2010;2010;Portaria 52 de 12/07/2010;Sem informação.;PORTO ALEGRE (RS);Não;Não;INSTITUTO CHICO MENDES DE CONSERVAÇÃO DA BIODIVERSIDADE;1;15;15;15;;0;0;0;0;15;0;0;Pampa;0;Uso Sustentável;0;1;;0;0;0;;;;;555600034
