year;areakm;municipality;geocode_ibge;state
2009;13,96150075775104;Cantanhede;2102705;Maranhao
2010;2,9725765719753636;Cantanhede;2102705;Maranhao
2011;4,358649591072224;Cantanhede;2102705;Maranhao
2012;2,594984530453702;Cantanhede;2102705;Maranhao
2013;0,12661870141855452;Cantanhede;2102705;Maranhao
2014;0,3352379669541317;Cantanhede;2102705;Maranhao
2015;0,35240902891693004;Cantanhede;2102705;Maranhao
2016;0,5128506382723336;Cantanhede;2102705;Maranhao
2017;0,5477268055050742;Cantanhede;2102705;Maranhao
2018;0,9327337322556154;Cantanhede;2102705;Maranhao
2019;1,440732881895508;Cantanhede;2102705;Maranhao
2020;3,0651019014754928;Cantanhede;2102705;Maranhao
2021;1,6499191831931235;Cantanhede;2102705;Maranhao
2022;8,028622752611462;Cantanhede;2102705;Maranhao
2023;5,616999741062593;Cantanhede;2102705;Maranhao
2024;2,2803638405587856;Cantanhede;2102705;Maranhao
2007;458,98794333165074;Capinzal do Norte;2102754;Maranhao
2008;6,769413375437972;Capinzal do Norte;2102754;Maranhao
2009;3,202631767295877;Capinzal do Norte;2102754;Maranhao
2010;1,4542082396957738;Capinzal do Norte;2102754;Maranhao
2011;1,9277903262895852;Capinzal do Norte;2102754;Maranhao
2012;1,2065032483003848;Capinzal do Norte;2102754;Maranhao
2013;0;Capinzal do Norte;2102754;Maranhao
2014;0;Capinzal do Norte;2102754;Maranhao
2015;1,773942127970793;Capinzal do Norte;2102754;Maranhao
2016;0,3187682370317247;Capinzal do Norte;2102754;Maranhao
2017;0,21696911729336577;Capinzal do Norte;2102754;Maranhao
2018;0,14381744311652522;Capinzal do Norte;2102754;Maranhao
2019;0,37036195208979505;Capinzal do Norte;2102754;Maranhao
2020;0,08033116379950354;Capinzal do Norte;2102754;Maranhao
2021;0,4879412234707494;Capinzal do Norte;2102754;Maranhao
2022;0,5122500931272861;Capinzal do Norte;2102754;Maranhao
2023;0,8111315765230458;Capinzal do Norte;2102754;Maranhao
2024;0;Capinzal do Norte;2102754;Maranhao
2007;0;Carolina;2102804;Maranhao
2008;0;Carolina;2102804;Maranhao
2009;0;Carolina;2102804;Maranhao
2010;0;Carolina;2102804;Maranhao
2011;0;Carolina;2102804;Maranhao
2012;0;Carolina;2102804;Maranhao
2013;0;Carolina;2102804;Maranhao
2014;0;Carolina;2102804;Maranhao
2015;0;Carolina;2102804;Maranhao
2016;0;Carolina;2102804;Maranhao
2017;0;Carolina;2102804;Maranhao
2018;0;Carolina;2102804;Maranhao
2019;0;Carolina;2102804;Maranhao
2020;0;Carolina;2102804;Maranhao
2021;0;Carolina;2102804;Maranhao
2022;0;Carolina;2102804;Maranhao
2023;0;Carolina;2102804;Maranhao
2024;0;Carolina;2102804;Maranhao
2007;653,8158904419979;Carutapera;2102903;Maranhao
2008;1,0245900658761309;Carutapera;2102903;Maranhao
2009;3,4751877636629245;Carutapera;2102903;Maranhao
2010;3,047918350414475;Carutapera;2102903;Maranhao
2011;2,069929892046161;Carutapera;2102903;Maranhao
2012;0,09345033359829781;Carutapera;2102903;Maranhao
2013;0;Carutapera;2102903;Maranhao
2014;1,1486457326162873;Carutapera;2102903;Maranhao
2015;1,7261857161785905;Carutapera;2102903;Maranhao
2016;0,2647149185450456;Carutapera;2102903;Maranhao
2017;4,714960099177304;Carutapera;2102903;Maranhao
2018;0,5605686203386728;Carutapera;2102903;Maranhao
2019;2,1833796640015435;Carutapera;2102903;Maranhao
2020;2,077086917956562;Carutapera;2102903;Maranhao
2021;0,8793014704416472;Carutapera;2102903;Maranhao
2022;0,1930884687444694;Carutapera;2102903;Maranhao
2023;1,538308725559536;Carutapera;2102903;Maranhao
2024;1,0196671987152288;Carutapera;2102903;Maranhao
2007;216,93361578011303;Cedral;2103109;Maranhao
2008;0;Cedral;2103109;Maranhao
2009;0;Cedral;2103109;Maranhao
2010;0;Cedral;2103109;Maranhao
2011;0;Cedral;2103109;Maranhao
2012;0;Cedral;2103109;Maranhao
2013;0;Cedral;2103109;Maranhao
2014;0;Cedral;2103109;Maranhao
2015;0;Cedral;2103109;Maranhao
2016;0;Cedral;2103109;Maranhao
2017;0;Cedral;2103109;Maranhao
2018;0;Cedral;2103109;Maranhao
2019;0;Cedral;2103109;Maranhao
2020;0;Cedral;2103109;Maranhao
2021;0;Cedral;2103109;Maranhao
2022;0;Cedral;2103109;Maranhao
2023;0;Cedral;2103109;Maranhao
2024;0;Cedral;2103109;Maranhao
2007;210,91880748979628;Central do Maranhao;2103125;Maranhao
2008;0;Central do Maranhao;2103125;Maranhao
2009;0;Central do Maranhao;2103125;Maranhao
2010;0;Central do Maranhao;2103125;Maranhao
2011;0;Central do Maranhao;2103125;Maranhao
2012;0;Central do Maranhao;2103125;Maranhao
2013;0;Central do Maranhao;2103125;Maranhao
2014;0;Central do Maranhao;2103125;Maranhao
2015;0;Central do Maranhao;2103125;Maranhao
2016;0;Central do Maranhao;2103125;Maranhao
2017;0;Central do Maranhao;2103125;Maranhao
2018;0;Central do Maranhao;2103125;Maranhao
2019;0;Central do Maranhao;2103125;Maranhao
2020;0;Central do Maranhao;2103125;Maranhao
2021;0;Central do Maranhao;2103125;Maranhao
2022;0;Central do Maranhao;2103125;Maranhao
2023;0;Central do Maranhao;2103125;Maranhao
2024;0;Central do Maranhao;2103125;Maranhao
2007;2357,378843727682;Centro Novo do Maranhao;2103174;Maranhao
2008;14,603841728862443;Centro Novo do Maranhao;2103174;Maranhao
2009;79,25823101494358;Centro Novo do Maranhao;2103174;Maranhao
2010;19,525955140133544;Centro Novo do Maranhao;2103174;Maranhao
2011;29,396537909734562;Centro Novo do Maranhao;2103174;Maranhao
2012;7,027005176311398;Centro Novo do Maranhao;2103174;Maranhao
2013;12,023577727088021;Centro Novo do Maranhao;2103174;Maranhao
2014;14,93945915033094;Centro Novo do Maranhao;2103174;Maranhao
2015;3,532777112231548;Centro Novo do Maranhao;2103174;Maranhao
2016;4,769669798098031;Centro Novo do Maranhao;2103174;Maranhao
2017;6,619255967791541;Centro Novo do Maranhao;2103174;Maranhao
2018;6,88270377518656;Centro Novo do Maranhao;2103174;Maranhao
2019;4,882866496342412;Centro Novo do Maranhao;2103174;Maranhao
2020;9,53617012055392;Centro Novo do Maranhao;2103174;Maranhao
2021;4,525201538633945;Centro Novo do Maranhao;2103174;Maranhao
2022;6,958457969180073;Centro Novo do Maranhao;2103174;Maranhao
2023;6,3311864287059345;Centro Novo do Maranhao;2103174;Maranhao
2024;4,591125541335014;Centro Novo do Maranhao;2103174;Maranhao
2007;732,1378212876565;Centro do Guilherme;2103158;Maranhao
2008;1,1137325490675638;Centro do Guilherme;2103158;Maranhao
2009;11,283718599463581;Centro do Guilherme;2103158;Maranhao
2010;0,9503555000166672;Centro do Guilherme;2103158;Maranhao
2011;5,062990081726488;Centro do Guilherme;2103158;Maranhao
2012;0,4150152165778426;Centro do Guilherme;2103158;Maranhao
2013;0,352245917828687;Centro do Guilherme;2103158;Maranhao
2014;3,090418941080682;Centro do Guilherme;2103158;Maranhao
2015;0,5151890916145513;Centro do Guilherme;2103158;Maranhao
2016;1,2090659357775353;Centro do Guilherme;2103158;Maranhao
2017;0,27497029048293475;Centro do Guilherme;2103158;Maranhao
2018;0,6857951786347198;Centro do Guilherme;2103158;Maranhao
2019;0,5517781700075084;Centro do Guilherme;2103158;Maranhao
2020;0,7491344373121115;Centro do Guilherme;2103158;Maranhao
2021;0;Centro do Guilherme;2103158;Maranhao
2022;1,1660797458805554;Centro do Guilherme;2103158;Maranhao
2023;0,13056218403250652;Centro do Guilherme;2103158;Maranhao
2024;0,1713107471535184;Centro do Guilherme;2103158;Maranhao
2007;1274,8710706312493;Cidelandia;2103257;Maranhao
2008;9,847561089124474;Cidelandia;2103257;Maranhao
2009;5,926559466362465;Cidelandia;2103257;Maranhao
2010;1,7093625322180703;Cidelandia;2103257;Maranhao
2011;2,345849939805026;Cidelandia;2103257;Maranhao
2012;1,3357337244942222;Cidelandia;2103257;Maranhao
2013;0,9335643073674524;Cidelandia;2103257;Maranhao
2014;1,9788537059851903;Cidelandia;2103257;Maranhao
2015;1,5738150971689708;Cidelandia;2103257;Maranhao
2016;0,746173083153693;Cidelandia;2103257;Maranhao
2017;0,6551205175123653;Cidelandia;2103257;Maranhao
2018;2,7493416720665858;Cidelandia;2103257;Maranhao
2019;2,076952885415677;Cidelandia;2103257;Maranhao
2020;2,2435552131499383;Cidelandia;2103257;Maranhao
2021;4,820887328668895;Cidelandia;2103257;Maranhao
2022;3,4215191115255186;Cidelandia;2103257;Maranhao
2023;1,7128618344821014;Cidelandia;2103257;Maranhao
2024;1,021616803610665;Cidelandia;2103257;Maranhao
2007;1039,466251999016;Codo;2103307;Maranhao
2008;23,266330198236492;Codo;2103307;Maranhao
2009;9,21994855068955;Codo;2103307;Maranhao
2010;3,765883635029609;Codo;2103307;Maranhao
2011;5,286639762545524;Codo;2103307;Maranhao
2012;7,155702818212678;Codo;2103307;Maranhao
2013;0;Codo;2103307;Maranhao
2014;0;Codo;2103307;Maranhao
2015;1,3551011405975069;Codo;2103307;Maranhao
2016;2,225694694032625;Codo;2103307;Maranhao
2017;2,1191628037434036;Codo;2103307;Maranhao
2018;1,7723811991367133;Codo;2103307;Maranhao
2019;3,814548621802364;Codo;2103307;Maranhao
2020;1,5420371349580255;Codo;2103307;Maranhao
2021;4,2468096458203615;Codo;2103307;Maranhao
2022;3,593434642562414;Codo;2103307;Maranhao
2023;2,8810074398182177;Codo;2103307;Maranhao
2024;0,4937803931963991;Codo;2103307;Maranhao
2007;163,21829527436515;Colinas;2103505;Maranhao
2008;11,782448183607826;Colinas;2103505;Maranhao
2009;3,2592660926703916;Colinas;2103505;Maranhao
2010;4,646890032522727;Colinas;2103505;Maranhao
2011;2,22882533890342;Colinas;2103505;Maranhao
2012;3,080661972453781;Colinas;2103505;Maranhao
2013;4,512602462900509;Colinas;2103505;Maranhao
2014;3,234214507449833;Colinas;2103505;Maranhao
2015;2,875261229918228;Colinas;2103505;Maranhao
2016;1,8976554115876678;Colinas;2103505;Maranhao
2017;3,6651787585811606;Colinas;2103505;Maranhao
2018;3,0901243961078073;Colinas;2103505;Maranhao
2019;1,906052119948216;Colinas;2103505;Maranhao
2020;2,7296100461347605;Colinas;2103505;Maranhao
2021;3,718717867641987;Colinas;2103505;Maranhao
2022;4,0139277146607375;Colinas;2103505;Maranhao
2023;3,3778475221064705;Colinas;2103505;Maranhao
2024;0;Colinas;2103505;Maranhao
2007;527,6495239433506;Conceicao do Lago-Acu;2103554;Maranhao
2008;0;Conceicao do Lago-Acu;2103554;Maranhao
2009;0;Conceicao do Lago-Acu;2103554;Maranhao
2010;0;Conceicao do Lago-Acu;2103554;Maranhao
2011;0;Conceicao do Lago-Acu;2103554;Maranhao
2012;0;Conceicao do Lago-Acu;2103554;Maranhao
2013;0;Conceicao do Lago-Acu;2103554;Maranhao
2014;0;Conceicao do Lago-Acu;2103554;Maranhao
2015;0;Conceicao do Lago-Acu;2103554;Maranhao
2016;0;Conceicao do Lago-Acu;2103554;Maranhao
2017;0;Conceicao do Lago-Acu;2103554;Maranhao
2018;0;Conceicao do Lago-Acu;2103554;Maranhao
2019;0;Conceicao do Lago-Acu;2103554;Maranhao
2020;0;Conceicao do Lago-Acu;2103554;Maranhao
2021;0;Conceicao do Lago-Acu;2103554;Maranhao
2022;0;Conceicao do Lago-Acu;2103554;Maranhao
2023;0;Conceicao do Lago-Acu;2103554;Maranhao
2024;0;Conceicao do Lago-Acu;2103554;Maranhao
2007;652,7466661845345;Coroata;2103604;Maranhao
2008;24,242494025193842;Coroata;2103604;Maranhao
2009;18,314915247957657;Coroata;2103604;Maranhao
2010;1,8854415427232531;Coroata;2103604;Maranhao
2011;6,326317110094209;Coroata;2103604;Maranhao
2012;3,5305505016088854;Coroata;2103604;Maranhao
2013;0;Coroata;2103604;Maranhao
2014;0;Coroata;2103604;Maranhao
2015;0,7308328746241528;Coroata;2103604;Maranhao
2016;2,5246762441619124;Coroata;2103604;Maranhao
2017;1,3120761296980668;Coroata;2103604;Maranhao
2018;0,5884057298127608;Coroata;2103604;Maranhao
2019;0,5627816901955423;Coroata;2103604;Maranhao
2020;1,328488447151807;Coroata;2103604;Maranhao
2021;1,8148841075222346;Coroata;2103604;Maranhao
2022;5,590398178779795;Coroata;2103604;Maranhao
2023;3,7100622323384598;Coroata;2103604;Maranhao
2024;0;Coroata;2103604;Maranhao
2007;524,9835764813215;Cururupu;2103703;Maranhao
2008;0;Cururupu;2103703;Maranhao
2009;0;Cururupu;2103703;Maranhao
2010;0;Cururupu;2103703;Maranhao
2011;0;Cururupu;2103703;Maranhao
2012;0;Cururupu;2103703;Maranhao
2013;0;Cururupu;2103703;Maranhao
2014;0;Cururupu;2103703;Maranhao
2015;0;Cururupu;2103703;Maranhao
2016;0;Cururupu;2103703;Maranhao
2017;0;Cururupu;2103703;Maranhao
2018;0;Cururupu;2103703;Maranhao
2019;0;Cururupu;2103703;Maranhao
2020;0;Cururupu;2103703;Maranhao
2021;0;Cururupu;2103703;Maranhao
2022;0;Cururupu;2103703;Maranhao
2023;0;Cururupu;2103703;Maranhao
2024;0;Cururupu;2103703;Maranhao
2007;275,3634573321953;Davinopolis;2103752;Maranhao
2008;2,098287779906714;Davinopolis;2103752;Maranhao
2009;1,4919726851519381;Davinopolis;2103752;Maranhao
2010;0,4873438183064266;Davinopolis;2103752;Maranhao
2011;1,2879107242855738;Davinopolis;2103752;Maranhao
2012;0,3472269558997063;Davinopolis;2103752;Maranhao
2013;0;Davinopolis;2103752;Maranhao
2014;1,0142720611465594;Davinopolis;2103752;Maranhao
2015;0,5912103826501116;Davinopolis;2103752;Maranhao
2016;0,8481237774221938;Davinopolis;2103752;Maranhao
2017;0,5272814303204441;Davinopolis;2103752;Maranhao
2018;0,9429946012365429;Davinopolis;2103752;Maranhao
2019;0,08585477376145106;Davinopolis;2103752;Maranhao
2020;0,5214865972142194;Davinopolis;2103752;Maranhao
2021;0,20314429922913368;Davinopolis;2103752;Maranhao
2022;0,5681343210661203;Davinopolis;2103752;Maranhao
2023;0,3437001383079431;Davinopolis;2103752;Maranhao
2024;0;Davinopolis;2103752;Maranhao
2007;290,814655405245;Dom Pedro;2103802;Maranhao
2008;6,483924162126673;Dom Pedro;2103802;Maranhao
2009;2,698665991015301;Dom Pedro;2103802;Maranhao
2010;3,868365734302795;Dom Pedro;2103802;Maranhao
2011;1,8578086729905066;Dom Pedro;2103802;Maranhao
2012;3,380618333964423;Dom Pedro;2103802;Maranhao
2013;0,5913393016924758;Dom Pedro;2103802;Maranhao
2014;0,7898832695068868;Dom Pedro;2103802;Maranhao
2015;0,7094735917307191;Dom Pedro;2103802;Maranhao
2016;2,6927788153172574;Dom Pedro;2103802;Maranhao
2017;0,7236273330221269;Dom Pedro;2103802;Maranhao
2018;0,622162455472709;Dom Pedro;2103802;Maranhao
2019;1,0161448424325108;Dom Pedro;2103802;Maranhao
2020;0,5910489233396355;Dom Pedro;2103802;Maranhao
2021;0,9497614712545467;Dom Pedro;2103802;Maranhao
2022;0,641555188602132;Dom Pedro;2103802;Maranhao
2023;0,19273482116193283;Dom Pedro;2103802;Maranhao
2024;0,6167810952677517;Dom Pedro;2103802;Maranhao
2007;481,1892666518504;Esperantinopolis;2104008;Maranhao
2008;0,005325173222174868;Esperantinopolis;2104008;Maranhao
2009;0,02218806141291745;Esperantinopolis;2104008;Maranhao
2010;0,019525611849624664;Esperantinopolis;2104008;Maranhao
2011;0;Esperantinopolis;2104008;Maranhao
2012;0,011537816725401207;Esperantinopolis;2104008;Maranhao
2013;0;Esperantinopolis;2104008;Maranhao
2014;0;Esperantinopolis;2104008;Maranhao
2015;0;Esperantinopolis;2104008;Maranhao
2016;0;Esperantinopolis;2104008;Maranhao
2017;0;Esperantinopolis;2104008;Maranhao
2018;0;Esperantinopolis;2104008;Maranhao
2019;0;Esperantinopolis;2104008;Maranhao
2020;0;Esperantinopolis;2104008;Maranhao
2021;0;Esperantinopolis;2104008;Maranhao
2022;0;Esperantinopolis;2104008;Maranhao
2023;0;Esperantinopolis;2104008;Maranhao
2024;0;Esperantinopolis;2104008;Maranhao
2007;9,024820839270276;Estreito;2104057;Maranhao
2008;0,263723521920193;Estreito;2104057;Maranhao
2009;0;Estreito;2104057;Maranhao
2010;0,1074081995368871;Estreito;2104057;Maranhao
2011;0;Estreito;2104057;Maranhao
2012;0;Estreito;2104057;Maranhao
2013;0,1504588015114532;Estreito;2104057;Maranhao
2014;0;Estreito;2104057;Maranhao
2015;0,09858972744899196;Estreito;2104057;Maranhao
2016;0;Estreito;2104057;Maranhao
2017;0;Estreito;2104057;Maranhao
2018;0;Estreito;2104057;Maranhao
2019;0;Estreito;2104057;Maranhao
2020;0,07153417575101968;Estreito;2104057;Maranhao
2021;0;Estreito;2104057;Maranhao
2022;0;Estreito;2104057;Maranhao
2023;0;Estreito;2104057;Maranhao
2024;0;Estreito;2104057;Maranhao
2007;0;Feira Nova do Maranhao;2104073;Maranhao
2008;0;Feira Nova do Maranhao;2104073;Maranhao
2009;0;Feira Nova do Maranhao;2104073;Maranhao
2010;0;Feira Nova do Maranhao;2104073;Maranhao
2011;0;Feira Nova do Maranhao;2104073;Maranhao
2012;0;Feira Nova do Maranhao;2104073;Maranhao
2013;0;Feira Nova do Maranhao;2104073;Maranhao
2014;0;Feira Nova do Maranhao;2104073;Maranhao
2015;0;Feira Nova do Maranhao;2104073;Maranhao
2016;0;Feira Nova do Maranhao;2104073;Maranhao
2017;0;Feira Nova do Maranhao;2104073;Maranhao
2018;0;Feira Nova do Maranhao;2104073;Maranhao
2019;0;Feira Nova do Maranhao;2104073;Maranhao
2020;0;Feira Nova do Maranhao;2104073;Maranhao
2021;0;Feira Nova do Maranhao;2104073;Maranhao
2022;0;Feira Nova do Maranhao;2104073;Maranhao
2023;0;Feira Nova do Maranhao;2104073;Maranhao
2024;0;Feira Nova do Maranhao;2104073;Maranhao
2007;89,08384843212896;Fernando Falcao;2104081;Maranhao
2008;5,831786202525563;Fernando Falcao;2104081;Maranhao
2009;14,385763544882472;Fernando Falcao;2104081;Maranhao
2010;4,762678365363678;Fernando Falcao;2104081;Maranhao
2011;2,239804210791314;Fernando Falcao;2104081;Maranhao
2012;1,5378572644200594;Fernando Falcao;2104081;Maranhao
2013;0,7566062948544343;Fernando Falcao;2104081;Maranhao
2014;0,9646951697810895;Fernando Falcao;2104081;Maranhao
2015;0,49936258554221163;Fernando Falcao;2104081;Maranhao
2016;1,4425472138358326;Fernando Falcao;2104081;Maranhao
2017;12,159978943033424;Fernando Falcao;2104081;Maranhao
2018;1,8787835795175103;Fernando Falcao;2104081;Maranhao
2019;0,759122089284925;Fernando Falcao;2104081;Maranhao
2020;0,7842250567268564;Fernando Falcao;2104081;Maranhao
2021;0,8285346394327613;Fernando Falcao;2104081;Maranhao
2022;1,2217185274848252;Fernando Falcao;2104081;Maranhao
2023;2,2899400654217357;Fernando Falcao;2104081;Maranhao
2024;0;Fernando Falcao;2104081;Maranhao
2007;30,8937611944135;Formosa da Serra Negra;2104099;Maranhao
2008;0,738556327790074;Formosa da Serra Negra;2104099;Maranhao
2009;0,7473554084129019;Formosa da Serra Negra;2104099;Maranhao
2010;0,38885356430055024;Formosa da Serra Negra;2104099;Maranhao
2011;0,07605631878416491;Formosa da Serra Negra;2104099;Maranhao
2012;0,27264001326260817;Formosa da Serra Negra;2104099;Maranhao
2013;0,1744287054102069;Formosa da Serra Negra;2104099;Maranhao
2014;0,07349808109015643;Formosa da Serra Negra;2104099;Maranhao
2015;0;Formosa da Serra Negra;2104099;Maranhao
2016;0,19308652138235743;Formosa da Serra Negra;2104099;Maranhao
2017;0,06778168917691674;Formosa da Serra Negra;2104099;Maranhao
2018;0,10249823319153445;Formosa da Serra Negra;2104099;Maranhao
2019;0,24746669307666147;Formosa da Serra Negra;2104099;Maranhao
2020;0,16033876356480714;Formosa da Serra Negra;2104099;Maranhao
2021;0,8999456799446178;Formosa da Serra Negra;2104099;Maranhao
2022;1,321733457250747;Formosa da Serra Negra;2104099;Maranhao
2023;2,05373209196979;Formosa da Serra Negra;2104099;Maranhao
2024;1,6832266062008348;Formosa da Serra Negra;2104099;Maranhao
2007;0;Fortaleza dos Nogueiras;2104107;Maranhao
2008;0;Fortaleza dos Nogueiras;2104107;Maranhao
2009;0;Fortaleza dos Nogueiras;2104107;Maranhao
2010;0;Fortaleza dos Nogueiras;2104107;Maranhao
2011;0;Fortaleza dos Nogueiras;2104107;Maranhao
2012;0;Fortaleza dos Nogueiras;2104107;Maranhao
2013;0;Fortaleza dos Nogueiras;2104107;Maranhao
2014;0;Fortaleza dos Nogueiras;2104107;Maranhao
2015;0;Fortaleza dos Nogueiras;2104107;Maranhao
2016;0;Fortaleza dos Nogueiras;2104107;Maranhao
2017;0;Fortaleza dos Nogueiras;2104107;Maranhao
2018;0;Fortaleza dos Nogueiras;2104107;Maranhao
2019;0;Fortaleza dos Nogueiras;2104107;Maranhao
2020;0;Fortaleza dos Nogueiras;2104107;Maranhao
2021;0;Fortaleza dos Nogueiras;2104107;Maranhao
2022;0;Fortaleza dos Nogueiras;2104107;Maranhao
2023;0;Fortaleza dos Nogueiras;2104107;Maranhao
2024;0;Fortaleza dos Nogueiras;2104107;Maranhao
2007;237,68919915778395;Fortuna;2104206;Maranhao
2008;23,905907572506806;Fortuna;2104206;Maranhao
2009;4,5822499301441075;Fortuna;2104206;Maranhao
2010;4,436229124822121;Fortuna;2104206;Maranhao
2011;3,4239906453002207;Fortuna;2104206;Maranhao
2012;2,632508425162063;Fortuna;2104206;Maranhao
2013;7,802533057788805;Fortuna;2104206;Maranhao
2014;9,095385570455026;Fortuna;2104206;Maranhao
2015;2,616212116263686;Fortuna;2104206;Maranhao
2016;5,456680931808282;Fortuna;2104206;Maranhao
2017;5,774262788482533;Fortuna;2104206;Maranhao
2018;4,367297250399812;Fortuna;2104206;Maranhao
2019;7,5198381003177355;Fortuna;2104206;Maranhao
2020;4,908261816707513;Fortuna;2104206;Maranhao
2021;9,668239897925089;Fortuna;2104206;Maranhao
2022;4,2209170421216236;Fortuna;2104206;Maranhao
2023;4,092472672108905;Fortuna;2104206;Maranhao
2024;1,7803866048881545;Fortuna;2104206;Maranhao
2007;287,96435152332214;Godofredo Viana;2104305;Maranhao
2008;0;Godofredo Viana;2104305;Maranhao
2009;4,168702615258777;Godofredo Viana;2104305;Maranhao
2010;1,4541961392860112;Godofredo Viana;2104305;Maranhao
2011;0,688839158113712;Godofredo Viana;2104305;Maranhao
2012;0,39618937685834604;Godofredo Viana;2104305;Maranhao
2013;0,7141319319369026;Godofredo Viana;2104305;Maranhao
2014;1,1482524485232783;Godofredo Viana;2104305;Maranhao
2015;1,3158501576679476;Godofredo Viana;2104305;Maranhao
2016;0,2979671603455001;Godofredo Viana;2104305;Maranhao
2017;2,4932481967893634;Godofredo Viana;2104305;Maranhao
2018;0,1954850974726359;Godofredo Viana;2104305;Maranhao
2019;1,2213604371139992;Godofredo Viana;2104305;Maranhao
2020;1,6807872977500957;Godofredo Viana;2104305;Maranhao
2021;4,69266778594503;Godofredo Viana;2104305;Maranhao
2022;0,24992324428681545;Godofredo Viana;2104305;Maranhao
